ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,Impressions,Clicks,Spent,Spent Range,Total_Conversion,Approved_Conversion,CTR,CPC,Conversion_rate,CPA,Enquiry_to_Sale_rate
951498,936,123677,45-49,F,20,259,0,0.0,0-50,1,0,0.0,,,,0.0
951508,936,123678,30-34,F,18,1134,0,0.0,0-50,1,0,0.0,,,,0.0
951542,936,123684,40-44,F,27,357,0,0.0,0-50,1,0,0.0,,,,0.0
951607,936,123695,40-44,F,10,848,0,0.0,0-50,1,1,0.0,,,0.0,100.0
951608,936,123695,40-44,F,10,3149,1,1.480000019,0-50,1,0,0.031756113051762465,1.480000019,0.0,,0.0
951641,936,123700,40-44,F,2,87,0,0.0,0-50,1,1,0.0,,,0.0,100.0
951677,936,123706,35-39,F,27,2563,1,1.480000019,0-50,1,0,0.03901677721420211,1.480000019,0.0,,0.0
951692,936,123709,35-39,F,10,1107,0,0.0,0-50,1,0,0.0,,,,0.0
951715,936,123713,45-49,F,64,10677,5,7.269999981,0-50,1,0,0.04682963379226374,1.4539999961999999,0.0,,0.0
951756,936,123720,35-39,F,22,2189,1,0.409999996,0-50,1,0,0.04568296025582458,0.409999996,0.0,,0.0
951779,936,123723,45-49,F,27,3277,2,2.680000067,0-50,1,0,0.061031431187061336,1.3400000335,0.0,,0.0
951782,936,123724,45-49,F,26,781,0,0.0,0-50,1,0,0.0,,,,0.0
951810,936,123729,35-39,F,16,2226,0,0.0,0-50,1,0,0.0,,,,0.0
951812,936,123729,35-39,F,16,16274,4,6.079999924,0-50,2,0,0.02457908320019663,1.519999981,0.0,,0.0
951837,936,123733,45-49,F,20,2077,1,1.50999999,0-50,1,1,0.04814636494944632,1.50999999,100.0,1.50999999,100.0
951853,936,123736,30-34,F,20,529,0,0.0,0-50,0,0,0.0,,,,
951854,936,123736,30-34,F,20,487,0,0.0,0-50,1,0,0.0,,,,0.0
951856,936,123736,30-34,F,20,4626,2,2.099999905,0-50,2,0,0.043233895373973194,1.0499999525,0.0,,0.0
951941,936,123750,30-34,F,28,2764,1,1.559999943,0-50,1,1,0.0361794500723589,1.559999943,100.0,1.559999943,100.0
952001,936,123760,45-49,F,10,5447,2,2.960000038,0-50,1,0,0.03671745915182669,1.480000019,0.0,,0.0
952031,936,123765,40-44,F,16,28169,8,12.36999989,0-50,1,1,0.0284000142000071,1.54624998625,12.5,12.36999989,100.0
952080,936,123774,40-44,F,27,415,0,0.0,0-50,1,0,0.0,,,,0.0
952100,936,123777,35-39,F,29,810,0,0.0,0-50,1,1,0.0,,,0.0,100.0
1121091,1178,144531,30-34,M,10,1194718,141,254.049996,250-350,28,14,0.011801948242179327,1.8017730212765957,9.929078014184396,18.146428285714286,50.0
1121092,1178,144531,30-34,M,10,637648,67,122.4,50-150,13,5,0.010507364564775551,1.826865671641791,7.462686567164179,24.48,38.46153846153846
1121094,1178,144531,30-34,M,10,24362,0,0.0,0-50,1,1,0.0,,,0.0,100.0
1121095,1178,144531,30-34,M,10,459690,50,86.33000112,50-150,5,2,0.010876895299005852,1.7266000224000002,4.0,43.16500056,40.0
1121096,1178,144531,30-34,M,10,750060,86,161.9099991,150-250,11,2,0.01146574940671413,1.8826744081395348,2.3255813953488373,80.95499955,18.181818181818183
1121097,1178,144532,30-34,M,15,30068,1,1.820000052,0-50,1,0,0.0033257948649727284,1.820000052,0.0,,0.0
1121098,1178,144532,30-34,M,15,1267550,123,236.7699986,150-250,24,10,0.009703759220543569,1.924959338211382,8.130081300813009,23.676999860000002,41.666666666666664
1121100,1178,144532,30-34,M,15,3052003,340,639.9499981,550-650,60,17,0.011140224960460392,1.8822058767647059,5.0,37.64411753529412,28.333333333333332
1121101,1178,144532,30-34,M,15,29945,1,1.590000033,0-50,2,1,0.0033394556687259976,1.590000033,100.0,1.590000033,50.0
1121102,1178,144532,30-34,M,15,357856,30,52.97000015,50-150,7,3,0.008383260305821335,1.7656666716666665,10.0,17.656666716666667,42.857142857142854
1121104,1178,144533,30-34,M,16,2080666,202,360.1500015,350-450,40,21,0.009708429896965683,1.7829207995049503,10.396039603960396,17.150000071428572,52.5
1121105,1178,144533,30-34,M,16,145999,9,16.5200001,0-50,5,2,0.006164425783738245,1.8355555666666667,22.22222222222222,8.26000005,40.0
1121107,1178,144533,30-34,M,16,32616,1,1.539999962,0-50,2,0,0.00306597988717194,1.539999962,0.0,,0.0
1121108,1178,144533,30-34,M,16,984521,95,163.8999972,150-250,26,14,0.009649362481856659,1.7252631284210527,14.736842105263158,11.707142657142857,53.84615384615385
1121110,1178,144534,30-34,M,18,880814,123,210.3600006,150-250,6,2,0.013964355698251845,1.7102439073170732,1.6260162601626016,105.1800003,33.333333333333336
1121111,1178,144534,30-34,M,18,182452,20,35.73000026,0-50,4,1,0.010961787209786683,1.786500013,5.0,35.73000026,25.0
1121113,1178,144534,30-34,M,18,894911,120,215.8399994,150-250,7,4,0.013409154653367766,1.7986666616666667,3.3333333333333335,53.95999985,57.142857142857146
1121114,1178,144534,30-34,M,18,31349,2,3.800000072,0-50,1,0,0.0063797888289897605,1.900000036,0.0,,0.0
1121115,1178,144535,30-34,M,19,410310,55,96.80000055,50-150,3,0,0.013404499037313252,1.76000001,0.0,,0.0
1121116,1178,144535,30-34,M,19,572450,89,157.329998,150-250,7,4,0.015547209363263167,1.7677527865168539,4.49438202247191,39.3324995,57.142857142857146
1121117,1178,144535,30-34,M,19,98759,15,26.56999946,0-50,1,1,0.015188489150355916,1.7713332973333331,6.666666666666667,26.56999946,100.0
1121119,1178,144535,30-34,M,19,345371,54,93.08999991,50-150,7,3,0.015635360235804394,1.7238888872222222,5.555555555555555,31.029999970000002,42.857142857142854
1121121,1178,144536,30-34,M,20,323899,46,78.9200002,50-150,5,1,0.014201958017777147,1.7156521782608696,2.1739130434782608,78.9200002,20.0
1121122,1178,144536,30-34,M,20,399199,58,103.1500002,50-150,3,0,0.014529094511759799,1.7784482793103447,0.0,,0.0
1121123,1178,144536,30-34,M,20,171202,22,36.53000021,0-50,3,1,0.012850317169191949,1.6604545549999998,4.545454545454546,36.53000021,33.333333333333336
1121124,1178,144536,30-34,M,20,128386,15,28.85000002,0-50,2,1,0.011683516894365429,1.9233333346666666,6.666666666666667,28.85000002,50.0
1121125,1178,144536,30-34,M,20,1034284,152,257.7099986,250-350,20,9,0.01469615695495628,1.6954605171052632,5.921052631578948,28.63444428888889,45.0
1121126,1178,144536,30-34,M,20,45923,5,7.220000148,0-50,2,0,0.010887790431809768,1.4440000296,0.0,,0.0
1121127,1178,144537,30-34,M,21,40873,4,7.899999976,0-50,2,1,0.009786411567538473,1.974999994,25.0,7.899999976,50.0
1121128,1178,144537,30-34,M,21,286553,34,62.06000042,50-150,2,1,0.011865169794069508,1.82529413,2.9411764705882355,62.06000042,50.0
1121129,1178,144537,30-34,M,21,20618,1,2.099999905,0-50,2,1,0.004850130953535745,2.099999905,100.0,2.099999905,50.0
1121131,1178,144537,30-34,M,21,83591,7,14.14000046,0-50,2,2,0.008374107260350995,2.0200000657142856,28.571428571428573,7.07000023,100.0
1121132,1178,144537,30-34,M,21,114923,12,23.73000026,0-50,4,2,0.010441774057412354,1.9775000216666667,16.666666666666668,11.86500013,50.0
1121133,1178,144538,30-34,M,22,25002,1,1.710000038,0-50,1,0,0.003999680025597952,1.710000038,0.0,,0.0
1121134,1178,144538,30-34,M,22,68905,5,9.440000057,0-50,1,0,0.007256367462448298,1.8880000114000002,0.0,,0.0
1121136,1178,144538,30-34,M,22,169588,16,27.79999924,0-50,1,0,0.009434629808712881,1.7374999525,0.0,,0.0
1121138,1178,144538,30-34,M,22,328991,35,67.65000057,50-150,5,2,0.010638588897568626,1.9328571591428572,5.714285714285714,33.825000285,40.0
1121141,1178,144539,30-34,M,23,23198,2,2.980000019,0-50,1,0,0.008621432882145013,1.4900000095,0.0,,0.0
1121142,1178,144539,30-34,M,23,26890,2,3.24000001,0-50,1,0,0.007437709185570844,1.620000005,0.0,,0.0
1121143,1178,144539,30-34,M,23,221695,31,52.26000011,50-150,5,2,0.013983175082884143,1.6858064551612904,6.451612903225806,26.130000055,40.0
1121152,1178,144541,30-34,M,24,88443,7,13.0400002,0-50,1,1,0.007914702124532184,1.8628571714285713,14.285714285714286,13.0400002,100.0
1121153,1178,144541,30-34,M,24,187856,23,38.38999975,0-50,5,1,0.012243420492291969,1.6691304239130436,4.3478260869565215,38.38999975,20.0
1121164,1178,144545,30-34,M,25,570699,80,138.7699997,50-150,9,2,0.014017897350442177,1.73462499625,2.5,69.38499985,22.22222222222222
1121167,1178,144545,30-34,M,25,1063508,145,260.3800013,250-350,23,7,0.013634124049842596,1.7957241468965517,4.827586206896552,37.19714304285714,30.434782608695652
1121168,1178,144545,30-34,M,25,50523,6,8.549999952,0-50,1,0,0.011875779348019713,1.424999992,0.0,,0.0
1121172,1178,144547,30-34,M,26,87935,9,15.63000023,0-50,1,0,0.010234832546767499,1.7366666922222223,0.0,,0.0
1121173,1178,144547,30-34,M,26,278225,33,60.19999957,50-150,3,0,0.011860903944649115,1.8242424112121214,0.0,,0.0
1121175,1178,144547,30-34,M,26,209461,20,34.19000006,0-50,1,0,0.009548316870443663,1.709500003,0.0,,0.0
1121177,1178,144547,30-34,M,26,26316,2,3.24000001,0-50,3,0,0.007599939200486396,1.620000005,0.0,,0.0
1121181,1178,144549,30-34,M,27,41030,3,5.140000105,0-50,2,1,0.007311723129417499,1.7133333683333334,33.333333333333336,5.140000105,50.0
1121182,1178,144549,30-34,M,27,876671,120,216.5599982,150-250,22,4,0.013688145267723011,1.8046666516666667,3.3333333333333335,54.13999955,18.181818181818183
1121183,1178,144549,30-34,M,27,399392,53,93.07000041,50-150,5,0,0.013270170659402291,1.7560377435849057,0.0,,0.0
1121184,1178,144549,30-34,M,27,283858,30,56.05999923,50-150,1,0,0.01056866461399714,1.8686666410000001,0.0,,0.0
1121185,1178,144549,30-34,M,27,260699,31,54.09999871,50-150,5,2,0.011891108136203053,1.7451612487096775,6.451612903225806,27.049999355,40.0
1121193,1178,144552,30-34,M,28,57781,5,7.800000072,0-50,2,1,0.008653363562416711,1.5600000144,20.0,7.800000072,50.0
1121195,1178,144552,30-34,M,28,38757,3,5.220000029,0-50,1,0,0.0077405371932812135,1.7400000096666668,0.0,,0.0
1121196,1178,144552,30-34,M,28,1392288,206,358.5500029,350-450,31,7,0.014795789376910524,1.740533994660194,3.3980582524271843,51.22142898571428,22.580645161290324
1121197,1178,144552,30-34,M,28,1109387,159,280.9899995,250-350,13,2,0.014332239335777326,1.7672327012578617,1.2578616352201257,140.49499975,15.384615384615385
1121202,1178,144554,30-34,M,29,581281,65,115.1200008,50-150,10,5,0.011182199314961267,1.7710769353846154,7.6923076923076925,23.02400016,50.0
1121203,1178,144554,30-34,M,29,1048861,128,219.770002,150-250,22,8,0.01220371431486155,1.716953140625,6.25,27.47125025,36.36363636363637
1121205,1178,144554,30-34,M,29,297452,30,52.01999986,50-150,4,1,0.01008566087973858,1.7339999953333334,3.3333333333333335,52.01999986,25.0
1121206,1178,144554,30-34,M,29,227925,22,35.30999994,0-50,22,12,0.009652297905012614,1.6049999972727271,54.54545454545455,2.942499995,54.54545454545455
1121207,1178,144554,30-34,M,29,374175,38,63.32000101,50-150,8,3,0.010155675820137636,1.6663158160526315,7.894736842105263,21.10666700333333,37.5
1121211,1178,144556,30-34,M,30,223586,32,54.24000037,50-150,1,0,0.014312166235810829,1.6950000115625,0.0,,0.0
1121213,1178,144556,30-34,M,30,283170,39,65.22999996,50-150,2,1,0.013772645407352473,1.6725641015384616,2.5641025641025643,65.22999996,50.0
1121215,1178,144556,30-34,M,30,41636,3,4.210000038,0-50,1,0,0.00720530310308387,1.4033333460000001,0.0,,0.0
1121216,1178,144556,30-34,M,30,198658,30,48.60999978,0-50,8,1,0.015101329923788622,1.6203333260000001,3.3333333333333335,48.60999978,12.5
1121220,1178,144558,30-34,M,31,100596,10,13.91999972,0-50,4,2,0.009940753111455723,1.391999972,20.0,6.95999986,50.0
1121223,1178,144558,30-34,M,31,64020,5,11.0599997,0-50,1,0,0.007810059356451109,2.21199994,0.0,,0.0
1121224,1178,144558,30-34,M,31,14289,0,0.0,0-50,1,0,0.0,,,,0.0
1121229,1178,144561,30-34,M,32,404866,43,87.42000079,50-150,4,0,0.010620797992422184,2.033023274186047,0.0,,0.0
1121231,1178,144561,30-34,M,32,22256,1,1.659999967,0-50,1,1,0.004493170381020848,1.659999967,100.0,1.659999967,100.0
1121233,1178,144561,30-34,M,32,57690,4,6.74000001,0-50,1,0,0.006933610677760444,1.6850000025,0.0,,0.0
1121241,1178,144562,30-34,M,36,24952,5,8.220000267,0-50,3,2,0.020038473869830074,1.6440000533999999,40.0,4.1100001335,66.66666666666667
1121242,1178,144562,30-34,M,36,38900,3,5.580000043,0-50,1,0,0.007712082262210797,1.8600000143333333,0.0,,0.0
1121243,1178,144562,30-34,M,36,53520,6,9.2299999,0-50,1,1,0.011210762331838564,1.5383333166666666,16.666666666666668,9.2299999,100.0
1121244,1178,144562,30-34,M,36,181683,20,34.22999972,0-50,2,1,0.011008184585239125,1.7114999860000002,5.0,34.22999972,50.0
1121245,1178,144562,30-34,M,36,29185,2,3.149999976,0-50,1,0,0.006852835360630461,1.574999988,0.0,,0.0
1121246,1178,144562,30-34,M,36,105047,13,20.2099994,0-50,3,1,0.01237541291041153,1.5546153384615384,7.6923076923076925,20.2099994,33.333333333333336
1121250,1178,144565,30-34,M,63,287976,31,59.43999982,50-150,3,2,0.010764785954385087,1.917419349032258,6.451612903225806,29.71999991,66.66666666666667
1121251,1178,144565,30-34,M,63,212175,22,38.58999968,0-50,2,1,0.010368799340167314,1.7540908945454545,4.545454545454546,38.58999968,50.0
1121252,1178,144565,30-34,M,63,11139,0,0.0,0-50,1,1,0.0,,,0.0,100.0
1121254,1178,144565,30-34,M,63,124005,11,21.84999979,0-50,4,1,0.008870610056046127,1.986363617272727,9.090909090909092,21.84999979,25.0
1121255,1178,144565,30-34,M,63,20423,1,1.960000038,0-50,1,0,0.0048964402879106885,1.960000038,0.0,,0.0
1121261,1178,144567,30-34,M,64,103001,14,22.32000005,0-50,1,0,0.013592101047562645,1.594285717857143,0.0,,0.0
1121262,1178,144567,30-34,M,64,447420,66,110.2399991,50-150,7,2,0.014751240445219258,1.6703030166666668,3.0303030303030303,55.11999955,28.571428571428573
1121263,1178,144567,30-34,M,64,156101,19,29.75000048,0-50,2,2,0.012171606844286711,1.5657894989473684,10.526315789473685,14.87500024,100.0
1121264,1178,144567,30-34,M,64,93015,12,18.47000015,0-50,1,0,0.012901144976616674,1.5391666791666667,0.0,,0.0
1121265,1178,144568,30-34,M,65,145398,23,36.24000025,0-50,1,0,0.015818649499993124,1.5756521847826088,0.0,,0.0
1121269,1178,144568,30-34,M,65,296413,50,76.43999958,50-150,3,1,0.01686835597628984,1.5287999916000001,2.0,76.43999958,33.333333333333336
1121273,1178,144569,30-34,M,2,9370,0,0.0,0-50,1,1,0.0,,,0.0,100.0
1121274,1178,144569,30-34,M,2,63785,7,11.80000019,0-50,6,2,0.010974367014188288,1.685714312857143,28.571428571428573,5.900000095,33.333333333333336
1121275,1178,144569,30-34,M,2,118522,14,26.81999981,0-50,2,1,0.011812153018005096,1.915714272142857,7.142857142857143,26.81999981,50.0
1121276,1178,144569,30-34,M,2,240123,38,65.67000115,50-150,5,4,0.015825222906593703,1.728157925,10.526315789473685,16.4175002875,80.0
1121277,1178,144570,30-34,M,7,169108,20,32.24000025,0-50,2,1,0.011826761596139745,1.6120000125,5.0,32.24000025,50.0
1121278,1178,144570,30-34,M,7,1044442,142,245.5999999,150-250,22,8,0.013595776500753512,1.729577464084507,5.633802816901408,30.6999999875,36.36363636363637
1121279,1178,144570,30-34,M,7,93891,11,17.6400001,0-50,5,3,0.011715712901130033,1.6036363727272729,27.272727272727273,5.880000033333334,60.0
1121282,1178,144570,30-34,M,7,185823,25,38.54999936,0-50,4,1,0.013453662894259592,1.5419999744000001,4.0,38.54999936,25.0
1121284,1178,144571,30-34,M,66,175631,23,40.75999951,0-50,1,0,0.013095638013790276,1.7721738917391305,0.0,,0.0
1121285,1178,144571,30-34,M,66,37187,4,6.370000005,0-50,1,0,0.010756447145507839,1.59250000125,0.0,,0.0
1121286,1178,144571,30-34,M,66,10991,0,0.0,0-50,1,0,0.0,,,,0.0
1121287,1178,144571,30-34,M,66,344618,51,89.76000047,50-150,3,1,0.0147989948290571,1.7600000092156862,1.9607843137254901,89.76000047,33.333333333333336
1121289,1178,144572,35-39,M,10,98066,9,16.1500001,0-50,1,0,0.009177492708991904,1.7944444555555554,0.0,,0.0
1121290,1178,144572,35-39,M,10,770749,100,189.1299984,150-250,13,3,0.01297439244163794,1.891299984,3.0,63.0433328,23.076923076923077
1121291,1178,144572,35-39,M,10,52553,5,8.529999852,0-50,1,0,0.009514204707628489,1.7059999704,0.0,,0.0
1121292,1178,144572,35-39,M,10,362296,39,67.77000129,50-150,7,3,0.01076467860533928,1.7376923407692306,7.6923076923076925,22.59000043,42.857142857142854
1121293,1178,144572,35-39,M,10,427729,50,96.8999989,50-150,4,1,0.011689644611424523,1.937999978,2.0,96.8999989,25.0
1121296,1178,144573,35-39,M,15,180351,21,37.13000011,0-50,1,1,0.011643960942828152,1.7680952433333332,4.761904761904762,37.13000011,100.0
1121297,1178,144573,35-39,M,15,187329,29,53.15999961,50-150,2,1,0.015480785142716825,1.8331034348275863,3.4482758620689653,53.15999961,50.0
1121300,1178,144573,35-39,M,15,782894,118,192.9299995,150-250,5,2,0.015072283093241231,1.634999995762712,1.694915254237288,96.46499975,40.0
1121302,1178,144574,35-39,M,16,1206533,128,236.1199988,150-250,17,6,0.010608909992515746,1.844687490625,4.6875,39.35333313333333,35.294117647058826
1121303,1178,144574,35-39,M,16,84494,7,12.57000017,0-50,2,0,0.008284611925107108,1.79571431,0.0,,0.0
1121304,1178,144574,35-39,M,16,94257,7,12.5800004,0-50,1,1,0.007426504132319085,1.7971429142857143,14.285714285714286,12.5800004,100.0
1121309,1178,144575,35-39,M,18,131060,16,28.04999959,0-50,2,1,0.01220814893941706,1.753124974375,6.25,28.04999959,50.0
1121310,1178,144575,35-39,M,18,341603,50,83.48000121,50-150,4,2,0.01463687379794674,1.6696000242,4.0,41.740000605,50.0
1121311,1178,144575,35-39,M,18,140749,19,30.4799999,0-50,1,1,0.01349920780964696,1.6042105210526316,5.2631578947368425,30.4799999,100.0
1121312,1178,144575,35-39,M,18,102525,13,20.29999983,0-50,2,1,0.012679834186783711,1.5615384484615384,7.6923076923076925,20.29999983,50.0
1121316,1178,144576,35-39,M,19,447952,68,131.5799983,50-150,8,1,0.015180197878344109,1.934999975,1.4705882352941178,131.5799983,12.5
1121317,1178,144576,35-39,M,19,76355,9,14.62999988,0-50,2,0,0.011787047344640167,1.625555542222222,0.0,,0.0
1121319,1178,144577,35-39,M,20,256598,38,64.46999931,50-150,6,1,0.014809156735438311,1.6965789292105264,2.6315789473684212,64.46999931,16.666666666666668
1121321,1178,144577,35-39,M,20,127476,21,30.15000057,0-50,3,2,0.016473689165019297,1.4357143128571428,9.523809523809524,15.075000285,66.66666666666667
1121322,1178,144577,35-39,M,20,237603,37,62.25000024,50-150,5,2,0.015572193953780044,1.682432438918919,5.405405405405405,31.12500012,40.0
1121327,1178,144578,35-39,M,21,271091,42,78.03999984,50-150,3,1,0.015492952550988414,1.8580952342857142,2.380952380952381,78.03999984,33.333333333333336
1121330,1178,144578,35-39,M,21,21743,2,3.400000095,0-50,1,0,0.009198362691440923,1.7000000475,0.0,,0.0
1121333,1178,144579,35-39,M,22,88970,10,14.8300004,0-50,2,0,0.011239743733842868,1.4830000399999999,0.0,,0.0
1121334,1178,144579,35-39,M,22,108362,13,22.42999983,0-50,1,1,0.01199682545541795,1.7253846023076922,7.6923076923076925,22.42999983,100.0
1121335,1178,144579,35-39,M,22,188596,27,44.14000034,0-50,3,0,0.014316316358777493,1.6348148274074075,0.0,,0.0
1121336,1178,144579,35-39,M,22,275080,43,69.65999997,50-150,4,3,0.01563181619892395,1.6199999993023255,6.976744186046512,23.21999999,75.0
1121337,1178,144580,35-39,M,23,64647,10,16.26999998,0-50,1,0,0.015468621900474887,1.626999998,0.0,,0.0
1121338,1178,144580,35-39,M,23,31265,4,5.789999902,0-50,1,0,0.012793858947705102,1.4474999755,0.0,,0.0
1121340,1178,144580,35-39,M,23,140147,24,42.08000016,0-50,2,0,0.017124876023032958,1.75333334,0.0,,0.0
1121341,1178,144580,35-39,M,23,223120,40,67.66999984,50-150,1,0,0.017927572606669058,1.691749996,0.0,,0.0
1121342,1178,144580,35-39,M,23,104869,18,34.07000089,0-50,1,0,0.017164271615062603,1.8927778272222224,0.0,,0.0
1121344,1178,144581,35-39,M,24,165177,23,41.71999967,0-50,4,1,0.01392445679483221,1.8139130291304348,4.3478260869565215,41.71999967,25.0
1121345,1178,144581,35-39,M,24,84194,11,19.56999981,0-50,1,0,0.013065064018813691,1.7790908918181818,0.0,,0.0
1121347,1178,144581,35-39,M,24,220581,31,57.37,50-150,1,1,0.0140537942977863,1.8506451612903225,3.225806451612903,57.37,100.0
1121350,1178,144582,35-39,M,25,75804,10,17.36999965,0-50,2,1,0.013191915993878952,1.736999965,10.0,17.36999965,50.0
1121352,1178,144582,35-39,M,25,368986,59,100.289999,50-150,0,0,0.01598976654940838,1.6998304915254236,0.0,,
1121353,1178,144582,35-39,M,25,28194,3,3.709999919,0-50,2,0,0.010640561821664184,1.2366666396666666,0.0,,0.0
1121355,1178,144583,35-39,M,26,99961,14,23.2099998,0-50,1,0,0.01400546213023079,1.6578571285714285,0.0,,0.0
1121359,1178,144583,35-39,M,26,7573,0,0.0,0-50,1,0,0.0,,,,0.0
1121361,1178,144584,35-39,M,27,685781,103,177.8899992,150-250,10,1,0.015019372073592007,1.7270873708737864,0.970873786407767,177.8899992,10.0
1121364,1178,144584,35-39,M,27,274222,43,66.7700001,50-150,2,1,0.015680725835272153,1.5527907,2.3255813953488373,66.7700001,50.0
1121365,1178,144584,35-39,M,27,110503,25,32.67999995,0-50,4,0,0.02262382016777825,1.3071999980000002,0.0,,0.0
1121367,1178,144585,35-39,M,28,1447755,233,420.5799983,350-450,11,8,0.01609388328826355,1.805064370386266,3.4334763948497855,52.5724997875,72.72727272727273
1121368,1178,144585,35-39,M,28,358987,52,87.55000067,50-150,1,0,0.01448520419959497,1.6836538590384615,0.0,,0.0
1121369,1178,144585,35-39,M,28,826205,125,232.3700008,150-250,5,1,0.015129417033302874,1.8589600064,0.8,232.3700008,20.0
1121370,1178,144585,35-39,M,28,550954,84,150.1400012,150-250,3,0,0.0152462819037524,1.7873809666666667,0.0,,0.0
1121372,1178,144585,35-39,M,28,378350,55,96.48000073,50-150,4,0,0.01453680454605524,1.7541818314545454,0.0,,0.0
1121373,1178,144586,35-39,M,29,492784,56,95.5100013,50-150,7,4,0.011364005324848209,1.7055357375,7.142857142857143,23.877500325,57.142857142857146
1121374,1178,144586,35-39,M,29,327158,43,72.3100003,50-150,6,2,0.013143496414576444,1.6816279139534884,4.651162790697675,36.15500015,33.333333333333336
1121375,1178,144586,35-39,M,29,9921,0,0.0,0-50,1,0,0.0,,,,0.0
1121377,1178,144586,35-39,M,29,59390,5,9.209999919,0-50,5,3,0.008418925745074928,1.8419999837999999,60.0,3.069999973,60.0
1121378,1178,144586,35-39,M,29,1040330,147,254.2500038,250-350,13,2,0.014130131785106649,1.729591862585034,1.3605442176870748,127.1250019,15.384615384615385
1121379,1178,144587,35-39,M,30,49422,6,11.17000031,0-50,1,0,0.012140342357654486,1.8616667183333335,0.0,,0.0
1121380,1178,144587,35-39,M,30,131091,18,34.23000026,0-50,3,1,0.013730919742774104,1.901666681111111,5.555555555555555,34.23000026,33.333333333333336
1121381,1178,144587,35-39,M,30,95691,15,25.26000011,0-50,1,1,0.015675455371978557,1.6840000073333334,6.666666666666667,25.26000011,100.0
1121390,1178,144588,35-39,M,31,15513,1,1.289999962,0-50,1,0,0.006446206407529169,1.289999962,0.0,,0.0
1121391,1178,144589,35-39,M,32,382537,63,113.9900012,50-150,4,3,0.016468995156024124,1.8093650984126983,4.761904761904762,37.99666706666667,75.0
1121394,1178,144589,35-39,M,32,461356,64,121.0999982,50-150,6,3,0.01387215079027909,1.892187471875,4.6875,40.36666606666667,50.0
1121395,1178,144589,35-39,M,32,392541,53,98.70000017,50-150,3,2,0.013501774336948243,1.8622641541509433,3.7735849056603774,49.350000085,66.66666666666667
1121398,1178,144590,35-39,M,36,35088,5,8.800000072,0-50,1,1,0.014249886000911993,1.7600000143999999,20.0,8.800000072,100.0
1121400,1178,144590,35-39,M,36,53933,6,9.929999948,0-50,3,1,0.01112491424545269,1.6549999913333335,16.666666666666668,9.929999948,33.333333333333336
1121403,1178,144591,35-39,M,63,228861,33,53.38999939,50-150,4,2,0.01441923263465597,1.6178787693939394,6.0606060606060606,26.694999695,50.0
1121405,1178,144591,35-39,M,63,20959,2,3.769999981,0-50,1,1,0.009542440001908488,1.8849999905,50.0,3.769999981,100.0
1121410,1178,144592,35-39,M,64,24992,2,3.190000057,0-50,1,0,0.008002560819462228,1.5950000285,0.0,,0.0
1121411,1178,144592,35-39,M,64,100351,15,24.17999995,0-50,2,1,0.014947534155115544,1.6119999966666667,6.666666666666667,24.17999995,50.0
1121412,1178,144592,35-39,M,64,292448,43,76.89999968,50-150,2,1,0.014703468650837073,1.7883720855813952,2.3255813953488373,76.89999968,50.0
1121413,1178,144592,35-39,M,64,65060,7,14.5200001,0-50,1,1,0.010759299108515216,2.0742857285714287,14.285714285714286,14.5200001,100.0
1121414,1178,144592,35-39,M,64,133316,21,36.17000055,0-50,2,0,0.015752047766209608,1.7223809785714284,0.0,,0.0
1121415,1178,144593,35-39,M,65,113501,26,38.44000077,0-50,5,4,0.022907287160465546,1.478461568076923,15.384615384615385,9.6100001925,80.0
1121418,1178,144593,35-39,M,65,192810,41,61.92999995,50-150,4,3,0.021264457237695142,1.5104878036585367,7.317073170731708,20.643333316666666,75.0
1121421,1178,144594,35-39,M,2,233404,43,70.4100008,50-150,2,1,0.018422991893883568,1.6374418790697676,2.3255813953488373,70.4100008,50.0
1121422,1178,144594,35-39,M,2,128843,24,37.5999999,0-50,2,0,0.01862732162399199,1.5666666625,0.0,,0.0
1121423,1178,144594,35-39,M,2,63564,12,20.59000027,0-50,2,0,0.018878610534264678,1.7158333558333334,0.0,,0.0
1121425,1178,144594,35-39,M,2,85970,14,24.78000021,0-50,1,1,0.016284750494358496,1.7700000150000001,7.142857142857143,24.78000021,100.0
1121428,1178,144595,35-39,M,7,131232,16,29.53999937,0-50,1,1,0.0121921482565228,1.846249960625,6.25,29.53999937,100.0
1121429,1178,144595,35-39,M,7,152454,22,37.84999979,0-50,1,1,0.014430582339590959,1.7204545359090908,4.545454545454546,37.84999979,100.0
1121430,1178,144595,35-39,M,7,28989,2,2.290000021,0-50,1,0,0.006899168650177654,1.1450000105,0.0,,0.0
1121433,1178,144596,35-39,M,66,80248,15,24.1900003,0-50,1,1,0.018692054630645,1.6126666866666668,6.666666666666667,24.1900003,100.0
1121437,1178,144596,35-39,M,66,38580,5,8.519999981,0-50,1,0,0.012960082944530845,1.7039999961999999,0.0,,0.0
1121439,1178,144597,40-44,M,10,621591,91,163.36,150-250,5,1,0.014639851606603055,1.7951648351648353,1.098901098901099,163.36,20.0
1121440,1178,144597,40-44,M,10,250499,36,58.14000005,50-150,3,1,0.014371314855548326,1.6150000013888888,2.7777777777777777,58.14000005,33.333333333333336
1121442,1178,144597,40-44,M,10,131637,18,29.30999982,0-50,2,1,0.01367396704573942,1.6283333233333335,5.555555555555555,29.30999982,50.0
